,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
465,3716.0,0.8965939209999999,-0.287341186,1.252714878,1.367063973,-0.186660745,1.878141663,-0.976834449,0.631088771,2.2408535659999997,-0.7642938290000001,1.016341039,-1.951270421,1.038555345,1.316749825,0.5967281010000001,-1.18519027,1.7206297609999999,-1.655446645,-1.9723593469999998,-0.274532757,-0.077298302,0.270357654,0.10769629800000001,-1.0447748079999999,0.044414632999999995,-0.32044484,0.106468663,0.022297194,46.8,0
466,3718.0,0.6827793520000001,-0.9408080240000001,1.198582579,0.9458592159999999,-1.441769221,-0.19480957,-0.561912677,0.044967559000000004,2.275607966,-0.76153542,0.8892709520000001,-2.394714697,0.754482005,1.413630318,0.309221965,-0.102827475,0.9765496290000001,-0.202398038,-0.95815323,0.242104205,0.129999194,0.246963445,-0.13504671,0.61576046,0.020719258,0.6363273220000001,-0.063792209,0.055355635,239.99,0
467,3720.0,-1.512172492,1.9660516819999998,2.500664694,2.751726095,-0.130554121,0.18993418899999998,0.365982329,-0.239895981,0.763470648,1.709471863,0.786821275,-2.570951249,2.775117401,0.772351384,0.878271901,0.048149729,0.40693534600000003,0.34022830200000004,0.42051524,0.671500533,-0.342632575,-0.23119090899999997,-0.071338448,0.326982813,0.104804552,0.077530346,0.20873268600000003,0.183788614,12.86,0
468,3721.0,1.026189083,-0.07402571200000001,1.4972021290000002,1.509732871,-0.979557212,0.06340079700000001,-0.692737673,0.126376346,1.880728699,-0.42456863,2.0601696119999997,-1.203253512,1.6775184419999998,1.2690150759999999,-1.2836285920000001,0.184317517,0.302650166,0.6319559570000001,-0.21518917399999998,-0.08956332,-0.123622216,-0.018446218,-0.014677073,0.477498211,0.324373051,-0.48173753700000005,0.035983941,0.030463831,46.8,0
469,3723.0,-0.514645361,0.890165682,1.705105695,1.076272033,0.035833479,0.307733085,1.007473982,-0.232311584,0.569082834,-0.180448535,2.541106488,-2.191113033,1.09782566,1.792599971,-0.039975532,-0.447259905,0.513434433,0.479831887,-0.002156537,-0.011901798,0.08418931,0.651056912,-0.122149712,0.17490364,-0.301139456,-0.33599024200000005,-0.12547566300000002,-0.106151858,104.4,0
470,3723.0,1.278076275,0.260342499,-0.186479547,0.883232452,0.7407395720000001,0.9227913320000001,-0.249768264,0.17171966600000002,1.27618707,-0.147011417,0.735759893,-2.657813337,0.89178156,2.0791351330000003,-0.015786236999999998,0.573348144,-0.284282286,0.933390335,-0.088306255,-0.219805849,-0.127719798,-0.102509675,-0.279588839,-1.795026391,0.7458839829999999,-0.19599081699999998,-0.003834925,-0.018218143,1.0,0
471,3724.0,1.03995196,-0.152470376,1.390009263,1.471144953,-0.969043482,0.157307864,-0.7654436490000001,0.19676664,2.047290535,-0.394695951,1.7042917969999998,-1.8066823859999999,0.706754195,1.457034051,-1.158104658,0.291599806,0.285325297,0.8226650759999999,-0.130780481,-0.14739861199999998,-0.148737277,-0.13882536199999998,-0.02804721,0.24369488600000003,0.317787851,-0.46559396399999997,0.029132154,0.026213202999999997,46.8,0
472,3724.0,1.0524812,0.170672159,0.6325393539999999,1.714855947,-0.291678705,-0.312823348,0.040607568,-0.125649696,1.5616617769999999,-0.51517758,0.689014892,-1.9144637919999998,1.3698480780000002,1.54894373,-0.840287419,-0.837688378,1.121676221,-0.79130911,-0.7089085479999999,-0.153343843,-0.20287734,-0.21391389800000002,-0.051401732,0.347234975,0.575612778,-0.37581683200000005,0.0040724590000000005,0.020917256000000002,56.06,0
473,3726.0,-0.509802587,1.007779411,1.853349577,0.989569763,0.554313807,1.2940717179999999,0.091649581,0.322327545,0.486350183,-0.545185725,2.0260774059999997,-1.914383135,2.173102487,1.742114172,2.055440222,-1.8613407990000002,2.24080068,-1.983159017,-0.188977965,0.001727761,-0.142475608,-0.01843513,0.1619269,-0.677222987,-0.892973792,0.35812682,0.023385002999999998,0.117550124,2.49,0
474,3728.0,1.085264212,-0.7697649679999999,0.541471481,-0.40365533,-0.923199022,-0.454656965,-0.465164399,-0.22354927600000002,0.35774052,0.10216365699999999,1.138086192,-2.4976058780000003,2.690972688,1.171075953,0.253362105,0.8933493290000001,1.183271364,-1.8316851980000002,-0.005539938,0.345948064,-0.11993564599999999,-0.475266349,0.03788418,0.030240787,0.109624295,-0.508979802,-0.022078004,0.040202029,154.83,0
475,3729.0,1.221702598,-0.685514127,0.48258412700000003,-0.647377713,-0.768059229,-0.009278657,-0.7922269120000001,0.056999935999999994,0.373347329,0.356621087,2.267871533,-2.7748890630000003,1.043244386,1.649141951,-0.257107727,1.2501674040000001,0.902459177,-1.0487757,0.444660845,0.098862348,-0.15766529599999998,-0.511830876,0.07591756200000001,-0.400212238,0.09892730599999999,-0.491998713,-0.021432486,0.00905812,73.36,0
476,3729.0,1.423956609,-0.646480476,-0.901978576,-1.625840121,1.46981217,3.27053589,-1.185907943,0.7133925879999999,0.36148662600000003,0.28746610100000003,1.009352339,-3.1738200610000002,1.867089003,1.409881529,0.258384833,1.532062482,0.445719479,-0.86822965,0.7703209790000001,0.19822475899999997,-0.285200945,-0.892082371,0.091558566,0.919420645,0.36132637700000003,-0.507133261,-0.017719035,0.013402868,30.26,0
477,3732.0,-0.41732385899999996,0.009250513,1.6596797630000002,-1.40999928,-0.6318448489999999,-0.8190017059999999,-0.128796956,-0.022188582999999998,0.429952437,-0.24224051300000002,0.733862094,-4.112040741,-0.268494921,1.5035921230000002,-0.133393028,1.114437356,1.164952867,-1.5652553930000002,-0.69078491,-0.215608217,-0.132544726,-0.431640686,0.145182206,0.258100741,-0.425857627,-0.694660139,-0.12826175,0.006605113,32.15,0
478,3733.0,-0.995358365,1.505072552,1.027120525,0.14140829,-0.207449259,-0.35801632200000005,-0.008437532,0.621245049,0.804812705,-0.638447287,2.521980325,-2.16971628,0.55988134,1.710498569,-0.20891266,0.350779774,1.066137766,0.27294049,-0.46683401700000005,-0.015241401000000002,-0.32348398100000003,-0.735669745,0.111111134,0.076782285,-0.277719406,0.043726852999999996,0.206915231,0.073264893,1.98,0
479,3733.0,1.318398056,-0.58631672,0.755483769,-0.402024548,-1.261076131,-0.772170127,-0.8724248520000001,-0.011563628000000001,0.879165755,0.266453407,0.832761636,-4.2501405519999995,-0.8768570309999999,1.854244368,0.59528683,0.9442929379999999,1.496937999,-1.5375470480000002,-0.06196868,-0.160634213,-0.21973342899999998,-0.630216103,0.237983224,0.254029507,-0.002661082,-0.503210157,-0.019151803999999998,0.012706323,20.96,0
480,3733.0,1.3269324359999999,-0.39344664,0.824759693,-0.36184005399999997,-1.2202266529999999,-1.177103199,-0.577089021,-0.317247699,0.45357987299999997,0.219065347,1.094555261,-2.832695595,1.967232121,1.26900958,0.03523086,1.105958673,1.058849359,-1.432059886,0.270594052,0.08965288099999999,-0.203302315,-0.522160352,0.15749761199999998,0.63097618,0.15818365,-0.5438236089999999,-0.020655378999999998,0.025341133,39.8,0
481,3733.0,-0.999828065,-0.19983532899999998,1.5580515990000001,-1.878717524,-0.25924129,0.626902187,0.999167343,-0.531697066,0.315533344,0.344895271,1.942130401,-3.429682572,0.9619866890000001,0.914202285,-0.737649659,1.399554864,0.254034048,-0.928871503,0.09397414400000001,-0.14213552,-0.282784969,-0.329929272,-0.144069306,-0.7560528940000001,-0.24641555699999998,-0.699960447,-0.583335281,-0.283372754,190.54,0
482,3734.0,1.039928585,0.307864147,2.093338703,2.883204159,-0.8451929579999999,0.6235869829999999,-0.9300406840000001,0.20172638199999998,1.302293226,0.080896496,0.776152305,-1.6189454769999998,2.9743089439999997,0.746660937,-0.301922559,0.530315409,0.379668754,-0.11032063,-1.89608745,-0.139794005,0.103676987,0.760713913,0.017570953,0.387405169,0.207814203,0.11238865099999999,0.056448306,0.037820882,5.88,0
483,3734.0,1.429172706,-0.637861196,-0.8989510409999999,-1.628033351,1.4724750359999998,3.26956425,-1.189490792,0.7140933829999999,0.361804649,0.288723664,1.009313656,-3.1739312710000003,1.866607629,1.40927026,0.258045175,1.531706367,0.44563943200000006,-0.8687828459999999,0.771183333,0.192726316,-0.286836959,-0.890657343,0.09393834400000001,0.919282102,0.36231775,-0.5068452999999999,-0.017208878,0.012932751000000001,27.56,0
484,3734.0,1.362113885,-0.510952548,0.557413617,-0.633764281,-0.948556802,-0.509433829,-0.8144316709999999,-0.04092735,0.45654666200000005,0.438547781,1.963357957,-3.120383443,0.568250571,1.706051865,-0.462122152,1.558649572,0.650460391,-0.550711094,0.8223430559999999,-0.0034353920000000002,-0.22147894399999998,-0.639274664,0.096812434,-0.104655842,0.17383668100000002,-0.514697369,-0.031541419,0.00262942,22.82,0
485,3734.0,1.299093925,-0.769450635,1.246864121,-0.437876018,-1.5024563130000002,-0.110674384,-1.304871795,-0.037617305,1.05130728,0.223228648,-0.060092331,-2.641439439,2.6699321730000003,0.9234726459999999,0.752960469,-0.51010605,0.164016039,2.028222458,-1.187193549,-0.369406814,-0.323421481,-0.23002361300000002,-0.015411468999999999,-0.149807184,0.008217235,1.104151313,-0.03358837,0.022989745,45.9,0
486,3735.0,1.378056023,-0.45680470700000003,0.511882042,-0.5848516770000001,-0.760253541,-0.338674487,-0.771105742,-0.069195018,0.652535351,0.216691281,0.528530178,-3.513371999,1.05327298,1.451535546,0.446047649,1.058534214,1.144136118,-1.537196685,0.185783563,-0.033001784,-0.24713019600000002,-0.605365331,0.136114688,-0.383080425,0.151996217,-0.466221785,-0.007226611,0.008738156,15.75,0
487,3735.0,-0.9961843709999999,0.93370442,1.454205877,-0.095235838,1.141153587,1.337359372,0.09871095199999999,0.580489925,0.6703186720000001,-0.811781588,3.302020443,-1.771284614,1.1711083999999998,1.401682105,0.600526005,-0.748315161,1.725955339,-1.250424006,-1.479363739,-0.10685156800000001,-0.216885596,-0.24534786100000003,0.05743034599999999,-1.133116246,-0.657682004,0.127134416,0.244673561,0.14892546199999998,2.99,0
488,3735.0,1.442734559,-0.615451069,-0.891079449,-1.633735751,1.4793984869999999,3.267037984,-1.1988061970000001,0.7159154520000001,0.362631508,0.29199332699999997,1.00921308,-3.1742204160000003,1.8653560569999998,1.40768096,0.25716206199999997,1.5307804669999998,0.445431309,-0.870221155,0.773425452,0.178430365,-0.291090593,-0.886952271,0.100125769,0.918921888,0.364895322,-0.506096601,-0.01588247,0.011710443999999999,20.54,0
489,3735.0,1.304862468,-0.672654825,0.5906237129999999,-0.462130882,-1.1391606159999998,-0.581322572,-0.8700903190000001,0.017945796,0.934871248,0.264929732,0.49713361899999997,-4.482450525,-1.048242336,1.885002241,0.647431295,1.054298843,1.3904091930000002,-1.397049735,0.058356244,-0.126144155,-0.232677285,-0.720290955,0.183101084,-0.08305198,0.026687483999999997,-0.483918599,-0.024695667,0.012154399,39.95,0
490,3736.0,-0.457978464,0.573588843,2.4017723930000003,0.933101917,-0.375607055,0.47850441200000005,0.022372253999999998,0.22125215,1.604488411,-1.077951082,0.22226503,-2.260230404,1.578923146,0.99608336,-0.51452722,-0.325385484,0.7743281759999999,-0.05490104,-0.641736936,-0.062199464,-0.08788901800000001,0.117147634,0.004375385999999999,0.010376769000000001,-0.09812868300000001,-0.45911652799999997,0.072307412,0.037028656,48.14,0
491,3736.0,1.38887687,-0.271537638,0.726461514,-0.46579444600000003,-0.9530288859999999,-0.967078265,-0.547670306,-0.342680131,0.33610429700000005,0.201043893,0.9616098040000001,-2.4435068319999997,2.958832688,1.058101298,-0.045394025,1.155177446,0.8854689259999999,-1.4438508280000002,0.39391495299999996,0.120757456,-0.226049017,-0.496208349,0.123887472,0.34222684,0.241088905,-0.525239056,-0.011325153000000001,0.020742003999999998,20.1,0
492,3736.0,1.193614484,-0.516301077,0.401358317,0.09165248,-0.550901175,0.247888855,-0.569121792,0.021029876,0.282193191,0.40345758299999995,1.808851728,-1.7860453369999998,1.83250363,1.596022681,-1.1037029040000002,-1.652425799,0.797426105,1.153484745,-0.8286917640000001,-0.468895024,-0.624832834,-1.088396277,0.043053728,-0.373327499,0.22246495600000002,0.249774469,-0.028710989,0.003255021,59.9,0
493,3736.0,1.401276247,-0.683958382,-0.915142748,-1.6163036290000001,1.458233635,3.274760728,-1.170329188,0.710345425,0.36010381700000005,0.281998033,1.00952054,-3.173336506,1.869182088,1.4125394180000002,0.259861719,1.533610924,0.44606753600000004,-0.8658242740000001,0.766571338,0.222132802,-0.278087317,-0.898278603,0.081210936,0.9200230540000001,0.35701573600000003,-0.508385359,-0.019937272,0.015447011,42.0,0
494,3737.0,1.453050839,-0.598404048,-0.885091657,-1.6380734730000002,1.4846650430000001,3.265116295,-1.205892275,0.717301469,0.363260486,0.29448050600000003,1.009136573,-3.1744403639999996,1.8644040069999999,1.406472005,0.256490293,1.53007615,0.445272994,-0.871315253,0.7751309959999999,0.167555667,-0.294326264,-0.884133883,0.104832442,0.91864788,0.36685603899999997,-0.505527078,-0.014873494,0.010780655,15.2,0
495,3737.0,1.340444668,-0.6307137279999999,0.360391519,-0.759280228,-0.657230351,0.14901693800000002,-0.9503623920000001,0.164444687,0.594919975,0.416972176,1.7301049380000002,-3.567086391,-0.164984718,1.8677659919999998,-0.09842368,1.407864944,0.8423772190000001,-0.7865128990000001,0.6043684029999999,-0.069811475,-0.225421717,-0.655707834,0.089639981,-0.797584507,0.122148584,-0.460251332,-0.020931188,-0.00580382,24.53,0
496,3737.0,1.231083262,-0.547005202,0.6306651670000001,-0.39750168,-1.051952682,-0.942630689,-0.45341158600000003,-0.35211734299999997,0.357788939,0.16910822600000003,0.927530702,-2.5500715880000002,2.766690758,1.117709109,-0.01245134,1.175635454,0.89969931,-1.4017736330000001,0.36924819600000003,0.273689872,-0.178981495,-0.556203304,0.054446165,0.34075494100000003,0.20413391399999997,-0.53324925,-0.028094407000000002,0.034506108,101.7,0
497,3738.0,1.377478259,-0.587251881,0.038713814,-0.800774584,-0.266611877,0.277130502,-0.7239877140000001,-0.027963317999999997,0.6780984720000001,0.19236268899999998,-0.35509377700000005,-3.710351408,1.5146426990000001,1.3436059319999998,0.49707569700000004,1.354258111,0.7514603409999999,-1.2232873290000001,0.563856946,0.096218852,-0.289183915,-0.794907751,-0.029557589,-1.415736884,0.285994545,-0.40669975700000005,-0.014052568,0.005445206,54.08,0
498,3738.0,1.173838645,-0.542648252,0.6221646820000001,-0.800144152,-0.11990793,1.381468634,-1.0305390220000001,0.434268815,0.134877555,0.19670352,3.5313992510000003,-1.6455550769999998,2.3032070819999997,1.47180383,0.397197924,0.10860051300000001,1.865642147,-2.8324899919999997,-0.8605890009999999,-0.052055835999999994,-0.06523160900000001,0.075000574,0.251238185,-1.075785987,-0.117313469,-0.411449746,0.05447514,-0.006612628000000001,12.48,0
499,3739.0,1.2821292309999999,-0.46469085200000004,0.425059619,-0.47765523200000004,-0.925562125,-0.9047223520000001,-0.476994226,-0.263421452,0.070706587,0.42617848,2.619893894,-2.236093801,1.941550106,1.5344650309999999,-0.820175195,1.091319093,0.83487651,-0.708869546,0.511475035,0.140073417,0.158020327,0.511289868,-0.133650988,0.5188752839999999,0.542079579,-0.190851396,-0.043297654000000005,0.004612203,57.75,0
500,3739.0,1.29328372,-0.8624093970000001,-0.977823943,-1.570895634,1.4031024509999999,3.294877288,-1.096150957,0.695836364,0.35351957100000003,0.255961829,1.010321428,-3.1710340560000003,1.87914831,1.425194955,0.266893908,1.540983829,0.447724809,-0.854371075,0.748717423,0.33597093100000003,-0.24421578300000002,-0.9277819559999999,0.031940703,0.922891421,0.33649062700000004,-0.514347222,-0.030499406,0.025180192,97.9,0
501,3739.0,1.406930974,-0.36892893,0.600535095,-0.662829656,-0.8373886,-0.491436928,-0.779090765,-0.089536845,0.313435786,0.420745276,2.122686201,-2.60977797,1.530458495,1.5084948630000001,-0.570470149,1.512003651,0.59261306,-0.671965041,0.825144456,0.012504678,-0.2244576,-0.549298889,0.10448668300000001,-0.08494445,0.215546634,-0.515174527,-0.020962608,0.000705972,0.19,0
502,3739.0,1.3149725840000002,-0.4987294,0.780155907,-0.412900886,-1.146489766,-0.740208657,-0.780600783,-0.086521253,0.680690428,0.22694854600000003,1.0560327409999999,-3.553850601,0.432585093,1.5942436080000002,0.451948549,0.8831880529999999,1.4222011509999999,-1.697685115,-0.071531779,-0.07214074599999999,-0.20330721100000002,-0.524207009,0.22027013199999998,0.289986297,0.04079742,-0.507838935,-0.011023217,0.015912961,23.23,0
503,3739.0,1.438816497,-0.36698741100000004,0.010605072,-1.0472763390000002,0.17470229399999998,0.8238740170000001,-0.7498877340000001,0.034687457000000005,0.13606734199999998,0.320819957,1.397986526,-2.043954652,3.525617633,1.104087796,-0.40896438799999996,1.545100621,0.26317754600000004,-0.8801273609999999,0.976545478,0.165076143,-0.260535102,-0.553669437,-0.070838442,-1.7441484669999998,0.384066412,-0.40624901,0.002856858,-0.010846421,12.87,0
504,3740.0,1.361498678,-0.749688371,-0.938230509,-1.5995782159999998,1.4379268180000002,3.282170387,-1.1430066509999999,0.7050012109999999,0.35767859999999996,0.272407953,1.0098155359999998,-3.17248843,1.872853009,1.417200912,0.26245193,1.536326633,0.44667797,-0.861605645,0.759995093,0.26406351899999997,-0.265611201,-0.909145759,0.06306292,0.921079578,0.34945559299999995,-0.510581329,-0.023827689,0.019032095,62.59,0
505,3740.0,1.283764435,-0.564344478,0.756329771,-0.491698863,-1.228512268,-0.8060459259999999,-0.77496273,-0.080484442,0.41759540700000003,0.42790011200000005,2.439111006,-2.943993864,0.479109855,1.742697248,-0.498345549,1.4064161780000002,0.8443145040000001,-0.7198150190000001,0.615238324,0.022483697999999996,-0.173694868,-0.5525494329999999,0.14384992,0.42880015899999996,0.095127611,-0.549919333,-0.034845452,0.011708143,44.0,0
506,3740.0,0.8804592790000001,-1.1938969320000001,0.44998871700000004,-0.370835504,-1.264702195,-0.596764095,-0.42841536,-0.177748744,0.266685636,0.300415296,2.416659934,-2.511262912,1.4757204169999998,1.5961003530000002,-0.558175063,1.450919811,0.724002075,-0.722488467,0.616848478,0.528511596,-0.045275641,-0.6279163179999999,-0.084015289,0.246208533,0.073843108,-0.562761553,-0.069893869,0.049174385,260.48,0
507,3740.0,1.372831797,-0.45162596200000005,0.663480265,-0.503826033,-0.972325909,-0.56097946,-0.8133779729999999,-0.059444552000000005,0.70919585,0.236637675,0.7599607909999999,-3.6763128110000003,0.459590372,1.575948296,0.47642397799999997,0.977023779,1.304819422,-1.591865238,0.057154779,-0.100145594,-0.235986075,-0.576821203,0.196283718,-0.037802805,0.08998975599999999,-0.485626933,-0.008207161,0.00940337,5.14,0
508,3741.0,1.315142541,-0.532905173,0.762397887,-0.564937173,-1.063508788,-0.37274514299999995,-0.945177178,0.101422996,0.5119702070000001,0.42015755200000005,2.555694231,-3.187186175,-0.164525159,1.885200489,-0.184571583,1.137000299,1.15748556,-1.1020263909999999,0.27294535,-0.128657646,-0.176591914,-0.46688059299999995,0.214519383,0.085757284,0.015289017,-0.513416515,-0.014940301000000001,7.01e-05,5.06,0
509,3741.0,1.08293143,-0.270414003,0.37796082200000003,0.258861033,0.193206409,1.227003905,-0.602204091,0.20770894399999998,1.4800110969999998,-0.416566062,1.1527385829999999,-1.5841689190000001,3.024074943,1.356608504,0.247036822,1.003059844,-0.49358779399999997,0.7848949590000001,-0.029734615,0.163282111,-0.12192957,-0.239623053,-0.214945757,-1.7038223719999999,0.255328364,0.459119544,-0.033971021000000004,0.0071079409999999996,97.85,0
510,3741.0,1.3862847980000002,-0.70873083,-0.923844109,-1.610000122,1.450580362,3.277553295,-1.160031816,0.708331287,0.35918979700000003,0.278383704,1.0096317190000001,-3.173016881,1.870565592,1.414296251,0.260837923,1.534634426,0.44629759799999996,-0.8642343490000001,0.7640928690000001,0.23793573399999998,-0.273385294,-0.9023742379999999,0.074371275,0.9204212390000001,0.354166455,-0.509212981,-0.0214035,0.016798163999999997,49.76,0
511,3741.0,1.447544959,-0.607502177,-0.888287389,-1.6357583969999998,1.481854241,3.266141915,-1.20211038,0.7165617409999999,0.362924795,0.293153079,1.009177405,-3.174322976,1.864912123,1.407117234,0.256848822,1.53045205,0.44535748799999997,-0.8707313240000001,0.774220734,0.17335957899999999,-0.292599361,-0.885638079,0.102320454,0.91879412,0.365809589,-0.505831037,-0.015411992,0.011276891,18.05,0
512,3742.0,1.46284551,-0.5822189560000001,-0.879406618,-1.642191873,1.489665314,3.263291769,-1.2126200679999999,0.718617407,0.363857662,0.296841929,1.009063934,-3.17464919,1.863500093,1.4053241769999998,0.25585249,1.529407445,0.44512268299999996,-0.872354031,0.776750305,0.157230813,-0.297398333,-0.881457997,0.109301138,0.918387725,0.368717619,-0.50498635,-0.013915532,0.009897878,10.13,0
513,3742.0,1.409632992,-0.324018255,-0.199364748,-0.630170104,-0.41901427700000005,-0.8543528459999999,-0.267307383,-0.281985279,0.00927816,0.502345939,1.993838855,-2.948813298,0.9707401440000001,1.880691741,-0.905688768,1.027000403,0.8137710140000001,-0.629251036,0.84691247,0.017843795,0.06801634299999999,0.28122567800000003,-0.206005975,-0.022711737000000003,0.753776467,-0.11973485099999999,-0.067009977,-0.017558214,25.0,0
514,3742.0,1.2337330340000001,-0.6876811509999999,0.277518064,-0.759175534,-0.480818841,0.28880469,-0.739278985,0.045086633,0.302609831,0.33173816,1.9394323830000002,-2.573832979,1.817185796,1.4859596169999998,-0.295111363,1.364465219,0.6829591740000001,-0.968402477,0.623782574,0.182964477,-0.175117535,-0.55284646,-0.005239614,-0.8937771409999999,0.183818688,-0.46404461399999997,-0.01980216,0.007451075,85.46,0
515,3742.0,1.155640891,-0.8501074059999999,-0.056940515,-0.718874913,-0.256508773,0.344598023,-0.471798056,-0.141941781,0.445575516,0.09632403199999999,-0.105363308,-2.9348549569999998,2.981690828,1.0820488209999999,0.35190036,1.300749084,0.6730307320000001,-1.3782430980000002,0.51664961,0.42301107200000004,-0.202539081,-0.7359596079999999,-0.14903102699999998,-1.382924384,0.292149985,-0.42327192799999996,-0.02627297,0.028498621000000002,169.32,0
516,3742.0,1.296272508,-0.602020506,0.6156658779999999,-0.466157569,-1.047252401,-0.563437528,-0.783411593,-0.051960732,0.7568424420000001,0.22855366,0.70311974,-3.856631643,0.12179575699999999,1.653706025,0.518240872,0.9975335120000001,1.326503761,-1.542595106,0.046276992999999995,-0.042650414000000005,-0.21591504399999997,-0.624529054,0.165191938,-0.05792853,0.06339638,-0.48810350700000005,-0.017800528,0.015397563999999999,44.5,0
517,3742.0,-0.18700996600000003,0.195382547,1.635022945,-1.28650099,-0.124066125,0.060643918,-0.225961723,0.10766374199999999,-0.313444782,-0.063689732,2.273714165,-2.574680854,1.910392261,1.334310755,-0.5788877370000001,1.105711112,0.861389173,-1.011152359,0.600215377,0.099632354,-0.108304168,-0.23686517399999998,0.0015267829999999999,-0.38572155399999997,-0.27699199,-0.52806582,0.019526894,0.006384474,8.0,0
518,3743.0,1.390850709,-0.46097125,-0.021444837,-1.0251632609999999,0.131846616,0.8278631590000001,-0.731067877,0.040005883,0.164448127,0.31536297,1.363092925,-2.152860987,3.3233401089999997,1.150824993,-0.38317340200000005,1.558060425,0.275722493,-0.849698008,0.970036056,0.202235792,-0.247914749,-0.58365964,-0.09017218699999999,-1.74853748,0.367985346,-0.408196021,-0.003170762,-0.006980910999999999,37.62,0
519,3743.0,-0.822605668,0.018449561,0.517564075,-2.7473896730000003,2.1832956130000003,3.220682865,-0.411816946,0.87244442,-0.18463,-0.297210039,0.79472404,-3.5192604289999996,1.6809651069999998,1.2433246359999999,-0.303599096,1.672848678,0.232015694,-0.763419196,0.247881512,0.421949711,-0.262829799,-0.8776099509999999,-0.079385232,0.8984579090000001,0.464195267,-0.5720499170000001,0.22774116,0.118310679,36.37,0
520,3743.0,1.434118339,-0.6296888420000001,-0.896080489,-1.630112859,1.474999827,3.26864299,-1.192887863,0.714757841,0.36210618200000005,0.28991601899999997,1.009276979,-3.1740367139999996,1.866151215,1.408690686,0.257723128,1.5313687169999999,0.44556353600000004,-0.8693073570000001,0.7720009720000001,0.187512977,-0.288388142,-0.889306206,0.096194727,0.919150742,0.36325772,-0.50657227,-0.016725174,0.012487008999999999,25.0,0
521,3743.0,1.4600635919999998,-0.586815906,-0.881021304,-1.64102215,1.4882451190000001,3.2638099780000003,-1.210709216,0.71824365,0.36368805,0.296171229,1.009084565,-3.1745898789999996,1.863756826,1.4056501869999998,0.25603364100000003,1.529597373,0.445165375,-0.872058993,0.776290383,0.160163316,-0.296525793,-0.882218012,0.10803192199999999,0.918461615,0.368188886,-0.50513993,-0.014187616,0.010148608,11.57,0
522,3743.0,1.428438589,-0.63907428,-0.899377139,-1.627724674,1.4721002619999999,3.269700999,-1.188986539,0.7139947529999999,0.36175989,0.28854667300000003,1.009319101,-3.1739156189999997,1.866675378,1.40935629,0.25809297800000003,1.5317564869999998,0.44565069799999996,-0.868704989,0.771061964,0.19350017100000003,-0.286606705,-0.890857903,0.09360341300000001,0.9193015999999999,0.362178224,-0.5068858279999999,-0.017280678,0.012998915,27.94,0
523,3744.0,1.346692693,-0.40045129399999996,0.577581902,-0.710304658,-0.60628423,-0.0061838940000000005,-0.8027363390000001,0.011058007,0.214006662,0.354183485,2.454940969,-2.191265978,2.134131417,1.415208434,-0.38614051299999996,1.18998035,0.8375604959999999,-1.1971906209999998,0.45774865299999995,0.038586641,-0.18394021,-0.387624935,0.119342498,-0.373329291,0.15982786300000001,-0.48883714799999994,-0.002080663,0.000233319,9.08,0
524,3744.0,1.438252579,-0.622857265,-0.893680887,-1.6318511969999998,1.477110395,3.267872875,-1.195727602,0.7153132870000001,0.362358244,0.290912754,1.009246319,-3.1741248580000003,1.8657696819999998,1.408206198,0.257453917,1.531086463,0.44550009100000004,-0.8697458159999999,0.772684467,0.183154953,-0.289684834,-0.888176739,0.09808092199999999,0.919040933,0.364043475,-0.5063440339999999,-0.016320827,0.012114396999999999,22.86,0
525,3744.0,1.190301066,-0.739851887,0.6862990390000001,-0.514680727,-1.122013749,-0.34101367200000005,-0.860349842,0.08648506800000001,0.5042197079999999,0.38986401,2.555280029,-3.185788366,-0.152650871,1.899571607,-0.17549448899999998,1.146382449,1.1585733790000001,-1.087699671,0.252894035,0.00381218,-0.137534151,-0.502338449,0.15797466699999999,0.10179400400000001,-0.008003704,-0.520890189,-0.027272063,0.011465165,69.82,0
526,3744.0,-0.639232453,0.039989661,1.484826091,-1.543760181,-0.17020938300000002,-0.795786344,0.138897051,-0.209259849,0.16172414599999999,-0.273884859,0.008249073,-3.6828898839999997,1.4538975490000001,1.152865799,-0.47889236,1.5080014880000001,0.524497332,-0.9912115690000001,0.10942984300000001,-0.04397404,-0.167175799,-0.42724277899999996,0.18756607100000003,-0.226959866,-0.37855995299999995,-0.689815882,-0.016387853,0.125126602,38.7,0
527,3744.0,1.332450627,-0.508160288,0.5429256960000001,-0.694441623,-0.7150761720000001,-0.028292182000000003,-0.872807983,0.076062164,0.390782394,0.385250104,2.2504642169999998,-2.815334203,0.9658472659999999,1.649439242,-0.25641107399999996,1.247445551,0.902644333,-1.0503103870000001,0.465465029,-0.021709903,-0.19344286100000002,-0.488273099,0.126422182,-0.410567134,0.118344795,-0.485331068,-0.011087145,-0.001095392,16.21,0
528,3744.0,1.40622188,-0.675786027,-0.912272196,-1.618383137,1.460758426,3.2738394680000003,-1.1737262590000002,0.711009883,0.36040535,0.283190388,1.009483863,-3.173441949,1.868725674,1.411959844,0.259539672,1.5332732740000001,0.44599164,-0.866348785,0.7673889770000001,0.21691946399999998,-0.2796385,-0.896927465,0.083467318,0.919891694,0.35795570600000004,-0.508112329,-0.019453568,0.015001269,39.44,0
